,run,na_ratio,tool,mae_cont,mae_cat,mae_joint,acc_cat,mre_cont,dim,bins,discretization
26,5.0,0.01,MissForest,10.149792248036901,-1,-1,0.8666666666666667,47475512041151.09,-1,-1,
27,5.0,0.01,POME,11.796922223871471,-1,-1,0.84,60070407607532.11,16,7,z
28,5.0,0.01,POME,11.983268872619844,-1,-1,0.8666666666666667,55226704204369.42,32,7,z
29,5.0,0.01,POME,11.732988777604437,-1,-1,0.84,55317776166335.9,64,7,z
30,7.0,0.25,KNN,15.529730474224213,-1,-1,0.8596724214254094,106450786621148.2,-1,-1,
31,7.0,0.25,AutoComplete,17.154372687264946,-1,-1,0.8826914563966357,137234661760869.5,-1,-1,
32,7.0,0.25,MissForest,12.288639281577808,-1,-1,0.8685258964143426,39773094941626.64,-1,-1,
33,7.0,0.25,POME,14.57664809431103,-1,-1,0.8685258964143426,50222080818633.734,16,7,z
34,7.0,0.25,POME,14.898863147134804,-1,-1,0.8804780876494024,49662022777959.266,32,7,z
35,7.0,0.25,POME,15.097943255917286,-1,-1,0.8818061088977424,49922340107084.27,64,7,z
36,8.0,0.01,KNN,13.359258611420715,-1,-1,0.8846153846153846,190776811408334.3,-1,-1,
37,8.0,0.01,AutoComplete,15.333260094984192,-1,-1,0.9102564102564102,261770115497792.38,-1,-1,
38,8.0,0.01,MissForest,10.061186102372002,-1,-1,0.8846153846153846,58967263043907.91,-1,-1,
39,8.0,0.01,POME,13.316774793158533,-1,-1,0.8846153846153846,116209313052755.62,16,7,z
40,8.0,0.01,POME,12.929165177015921,-1,-1,0.9102564102564102,92074107257720.64,32,7,z
41,8.0,0.01,POME,13.287599102906464,-1,-1,0.8974358974358975,91281383674029.66,64,7,z
42,8.0,0.05,KNN,14.962718970951965,-1,-1,0.8849557522123894,143168524311095.7,-1,-1,
43,8.0,0.05,AutoComplete,15.369038830694642,-1,-1,0.9092920353982301,141895106035247.72,-1,-1,
44,8.0,0.05,MissForest,12.524751695268295,-1,-1,0.8827433628318584,43730760100473.586,-1,-1,
45,8.0,0.05,POME,14.736544661792923,-1,-1,0.8982300884955752,55008823908153.56,16,7,z
46,8.0,0.05,POME,16.846202688925388,-1,-1,0.9004424778761062,51781691439523.96,32,7,z
47,8.0,0.05,POME,14.884282939127095,-1,-1,0.911504424778761,55276089045217.52,64,7,z
48,9.0,0.01,KNN,17.71989088034621,-1,-1,0.85,123620119414898.4,-1,-1,
49,9.0,0.01,AutoComplete,18.49195072681085,-1,-1,0.8625,133311089901216.31,-1,-1,
50,9.0,0.01,MissForest,15.129244125960179,-1,-1,0.85,42221754479147.58,-1,-1,
51,9.0,0.01,POME,19.804253748155,-1,-1,0.85,52130811340767.44,16,7,z
52,9.0,0.01,POME,18.686549075223674,-1,-1,0.8625,52901234734789.445,32,7,z
53,9.0,0.01,POME,17.791186513487034,-1,-1,0.8625,64250584463533.016,64,7,z
54,8.0,0.25,KNN,17.173700381256342,-1,-1,0.8674645390070922,151328629486596.25,-1,-1,
55,8.0,0.25,AutoComplete,16.878529576313866,-1,-1,0.8976063829787234,143433957007815.5,-1,-1,
56,8.0,0.25,MissForest,13.397693707254222,-1,-1,0.8763297872340425,44061988132094.7,-1,-1,
57,8.0,0.25,POME,15.77362767537826,-1,-1,0.8781028368794326,50191579426522.15,16,7,z
58,8.0,0.25,POME,16.295072507669264,-1,-1,0.8967198581560284,49240504260520.71,32,7,z
59,8.0,0.25,POME,16.09962047212648,-1,-1,0.8949468085106383,60285787703787.03,64,7,z
60,3.0,0.5,KNN,18.6836993411374,-1,-1,0.8677272727272727,121424506978387.89,-1,-1,
61,3.0,0.5,AutoComplete,38.65739969901975,-1,-1,0.8815909090909091,163699852449018.7,-1,-1,
62,3.0,0.5,MissForest,14.7238126687616,-1,-1,0.8715909090909091,47444994219561.69,-1,-1,
63,3.0,0.5,POME,16.344399781777803,-1,-1,0.8715909090909091,55103769268255.71,16,7,z
64,3.0,0.5,POME,16.959429460795633,-1,-1,0.8711363636363636,59749316812632.734,32,7,z
65,3.0,0.5,POME,17.730730757107196,-1,-1,0.8779545454545454,75085291352347.33,64,7,z
66,5.0,0.25,KNN,16.734937031141406,-1,-1,0.8685295464956482,111605072796274.61,-1,-1,
67,5.0,0.25,AutoComplete,18.166174808148828,-1,-1,0.885936784241869,122788541050474.9,-1,-1,
68,5.0,0.25,MissForest,13.224505900786495,-1,-1,0.8685295464956482,40238672299463.65,-1,-1,
69,5.0,0.25,POME,15.614060246750029,-1,-1,0.8850206138341732,50743784992622.7,16,7,z
70,5.0,0.25,POME,16.01211114058904,-1,-1,0.8841044434264773,54690909071385.85,32,7,z
71,5.0,0.25,POME,15.854721273771748,-1,-1,0.8831882730187814,49429810300479.11,64,7,z
72,1.0,0.5,KNN,18.055070123723915,-1,-1,0.8548098434004474,111089249806789.22,-1,-1,
73,1.0,0.5,AutoComplete,17.792122237152316,-1,-1,0.8700223713646532,133313394571911.27,-1,-1,
74,1.0,0.5,MissForest,15.34899065151112,-1,-1,0.8595078299776286,45986314907480.94,-1,-1,
75,1.0,0.5,POME,16.931668035566414,-1,-1,0.8695749440715884,49249832447472.63,16,7,z
76,1.0,0.5,POME,16.973497896122712,-1,-1,0.8606263982102909,53039158534955.17,32,7,z
77,1.0,0.5,POME,17.638870132873734,-1,-1,0.8606263982102909,60052146096577.53,64,7,z
78,9.0,0.05,KNN,14.674228408736322,-1,-1,0.8643326039387309,103754507945705.9,-1,-1,
79,9.0,0.05,AutoComplete,15.009673442271755,-1,-1,0.8862144420131292,116539639970478.14,-1,-1,
80,9.0,0.05,MissForest,11.416350442148094,-1,-1,0.8643326039387309,32124969691202.48,-1,-1,
81,9.0,0.05,POME,14.30143481088501,-1,-1,0.8643326039387309,51355299661110.234,16,7,z
82,9.0,0.05,POME,14.437275513120714,-1,-1,0.888402625820569,49219117556493.14,32,7,z
83,9.0,0.05,POME,13.842307053754643,-1,-1,0.8818380743982495,46206156210790.51,64,7,z
84,1.0,0.25,KNN,17.415016487391835,-1,-1,0.8602388323750553,110491907983505.62,-1,-1,
85,1.0,0.25,AutoComplete,18.653038802341644,-1,-1,0.8779301194161875,137114977918885.77,-1,-1,
86,1.0,0.25,MissForest,12.854875387910662,-1,-1,0.8637770897832817,43991204000050.71,-1,-1,
87,1.0,0.25,POME,14.997355486855882,-1,-1,0.8774878372401592,49717808560109.266,16,7,z
88,1.0,0.25,POME,15.852283286785799,-1,-1,0.8761609907120743,55302428304006.29,32,7,z
89,1.0,0.25,POME,15.805679269407758,-1,-1,0.8783724015922159,51935687576459.37,64,7,z
90,7.0,0.5,KNN,18.608024341476177,-1,-1,0.8647784376427593,142822694859324.66,-1,-1,
91,7.0,0.5,AutoComplete,17.614379671052212,-1,-1,0.8764275925079945,144780921518367.75,-1,-1,
92,7.0,0.5,MissForest,14.83045354436474,-1,-1,0.8663773412517131,49249677778652.266,-1,-1,
93,7.0,0.5,POME,16.311303161156943,-1,-1,0.8732297852900868,56559610011419.195,16,7,z
94,7.0,0.5,POME,17.26715725550841,-1,-1,0.8730013704888077,63464720503911.62,32,7,z
95,7.0,0.5,POME,17.606474572418215,-1,-1,0.8757423481041572,72972410429724.22,64,7,z
96,4.0,0.1,KNN,17.549652833784656,-1,-1,0.863431151241535,127792339314028.81,-1,-1,
97,4.0,0.1,AutoComplete,17.283146883576936,-1,-1,0.873589164785553,144195717181166.8,-1,-1,
98,4.0,0.1,MissForest,14.054263368713961,-1,-1,0.8623024830699775,44856853643281.15,-1,-1,
99,4.0,0.1,POME,17.44760689108784,-1,-1,0.871331828442438,57429132977713.87,16,7,z
100,4.0,0.1,POME,17.92719344379098,-1,-1,0.873589164785553,54830475946985.59,32,7,z
101,4.0,0.1,POME,16.806378501285796,-1,-1,0.8668171557562077,49649086214816.336,64,7,z
102,1.0,0.05,KNN,15.955037516935931,-1,-1,0.8654708520179372,99720469758522.86,-1,-1,
103,1.0,0.05,AutoComplete,16.186248942829366,-1,-1,0.899103139013453,133910626625685.86,-1,-1,
104,1.0,0.05,MissForest,12.023473724909934,-1,-1,0.8811659192825112,38304286087837.3,-1,-1,
105,1.0,0.05,POME,15.339121116201017,-1,-1,0.8811659192825112,65659937105556.62,16,7,z
106,1.0,0.05,POME,15.186107544116702,-1,-1,0.8968609865470852,60285381510377.15,32,7,z
107,1.0,0.05,POME,14.809587273988463,-1,-1,0.8968609865470852,53291185660527.45,64,7,z
108,9.0,0.25,KNN,17.189247503014393,-1,-1,0.8693105002253267,150045961365852.88,-1,-1,
109,9.0,0.25,AutoComplete,16.678403248966227,-1,-1,0.8909418657052727,134876365965361.98,-1,-1,
110,9.0,0.25,MissForest,13.862716337781428,-1,-1,0.868409193330329,45833772429119.086,-1,-1,
111,9.0,0.25,POME,16.05120110480483,-1,-1,0.8823794502027941,57271494912340.2,16,7,z
112,9.0,0.25,POME,16.06664616429133,-1,-1,0.8877872915727806,56829942142498.555,32,7,z
113,9.0,0.25,POME,16.73048163829663,-1,-1,0.8886885984677783,59244606695448.49,64,7,z
114,7.0,0.05,KNN,16.171989882452163,-1,-1,0.8799076212471132,95606309732394.22,-1,-1,
115,7.0,0.05,AutoComplete,14.549794052981,-1,-1,0.9053117782909931,133492583374458.1,-1,-1,
116,7.0,0.05,MissForest,11.661911201410575,-1,-1,0.8799076212471132,38371670136992.94,-1,-1,
117,7.0,0.05,POME,15.091457882509241,-1,-1,0.8914549653579676,54438896885111.4,16,7,z
118,7.0,0.05,POME,14.895253775836322,-1,-1,0.9006928406466512,58369679629402.24,32,7,z
119,7.0,0.05,POME,15.1322693175808,-1,-1,0.8983833718244804,52048562874482.12,64,7,z
120,8.0,0.1,KNN,16.62988385180682,-1,-1,0.8619528619528619,140451701727370.23,-1,-1,
121,8.0,0.1,AutoComplete,16.025811465888754,-1,-1,0.8754208754208754,137288383964721.2,-1,-1,
122,8.0,0.1,MissForest,12.085293464957719,-1,-1,0.8630751964085297,42741741160037.016,-1,-1,
123,8.0,0.1,POME,15.068304338685076,-1,-1,0.8608305274971941,60943016107097.664,16,7,z
124,8.0,0.1,POME,14.860098570433376,-1,-1,0.877665544332211,53498609911254.58,32,7,z
125,8.0,0.1,POME,14.85571277251335,-1,-1,0.8765432098765432,50166853228252.67,64,7,z
126,7.0,0.1,KNN,16.967998074374094,-1,-1,0.8607456140350878,100668277632789.92,-1,-1,
127,7.0,0.1,AutoComplete,16.061491487212628,-1,-1,0.8760964912280702,114337652019063.28,-1,-1,
128,7.0,0.1,MissForest,12.873732895925086,-1,-1,0.8596491228070176,30408318810688.74,-1,-1,
129,7.0,0.1,POME,15.990377111898042,-1,-1,0.8596491228070176,47726380161782.47,16,7,z
130,7.0,0.1,POME,16.070793533971038,-1,-1,0.875,48447880640891.086,32,7,z
131,7.0,0.1,POME,15.430006900789452,-1,-1,0.8607456140350878,43099651522620.39,64,7,z
132,3.0,0.01,KNN,16.011628745447187,-1,-1,0.9385964912280702,104831629632437.72,-1,-1,
133,3.0,0.01,AutoComplete,15.484463218765692,-1,-1,0.9385964912280702,138464675387626.73,-1,-1,
134,3.0,0.01,MissForest,10.878223638700609,-1,-1,0.9385964912280702,44331068715295.94,-1,-1,
135,3.0,0.01,POME,14.975616034061812,-1,-1,0.9210526315789473,51728991232032.61,16,7,z
136,3.0,0.01,POME,15.008323692751112,-1,-1,0.9385964912280702,67238895602348.46,32,7,z
137,3.0,0.01,POME,14.345311249916621,-1,-1,0.9298245614035088,57172050257344.945,64,7,z
138,9.0,0.1,KNN,16.10715249244524,-1,-1,0.8865168539325843,112082480454220.48,-1,-1,
139,9.0,0.1,AutoComplete,16.046220613032098,-1,-1,0.9101123595505618,120616440451769.02,-1,-1,
140,9.0,0.1,MissForest,12.170823456167714,-1,-1,0.8876404494382022,40259910658685.01,-1,-1,
141,9.0,0.1,POME,15.033935125406288,-1,-1,0.8966292134831461,49116905446526.21,16,7,z
142,9.0,0.1,POME,15.043663013165967,-1,-1,0.9044943820224719,49954578204639.3,32,7,z
143,9.0,0.1,POME,15.437235137995454,-1,-1,0.9078651685393259,47955189622973.055,64,7,z
144,6.0,0.05,KNN,15.15815521552018,-1,-1,0.8716814159292036,99100347774305.0,-1,-1,
145,6.0,0.05,AutoComplete,15.09152409440857,-1,-1,0.8915929203539823,117928900030346.75,-1,-1,
146,6.0,0.05,MissForest,11.858707774660123,-1,-1,0.8738938053097345,33829477202964.367,-1,-1,
147,6.0,0.05,POME,14.705079038812986,-1,-1,0.8761061946902655,57718777882021.54,16,7,z
148,6.0,0.05,POME,14.40001760051948,-1,-1,0.8982300884955752,41006285845634.81,32,7,z
149,6.0,0.05,POME,14.521431520989408,-1,-1,0.8960176991150443,47077114338398.836,64,7,z
150,1.0,0.1,KNN,17.61154996684323,-1,-1,0.8668981481481481,122471948835938.11,-1,-1,
151,1.0,0.1,AutoComplete,17.511830980322326,-1,-1,0.8854166666666666,140553598363283.53,-1,-1,
152,1.0,0.1,MissForest,14.354378240625765,-1,-1,0.8703703703703703,40991149213783.51,-1,-1,
153,1.0,0.1,POME,17.309956586551106,-1,-1,0.8703703703703703,59729197146854.836,16,7,z
154,1.0,0.1,POME,17.128973708315126,-1,-1,0.8877314814814815,54549219036383.56,32,7,z
155,1.0,0.1,POME,16.902844335166304,-1,-1,0.8912037037037037,59109371987031.99,64,7,z
156,5.0,0.1,KNN,16.018392305492604,-1,-1,0.8481283422459893,107323407236459.42,-1,-1,
157,5.0,0.1,AutoComplete,15.990124214139268,-1,-1,0.8748663101604278,113513495829062.61,-1,-1,
158,5.0,0.1,MissForest,12.599169511560468,-1,-1,0.8449197860962567,35423095310027.46,-1,-1,
159,5.0,0.1,POME,15.732093492564356,-1,-1,0.8684491978609625,50677614438358.016,16,7,z
160,5.0,0.1,POME,15.403431671743627,-1,-1,0.8727272727272727,47135772924439.695,32,7,z
161,5.0,0.1,POME,15.466061590318837,-1,-1,0.8566844919786096,54992163249362.664,64,7,z
162,1.0,0.01,KNN,18.353268116563033,-1,-1,0.803921568627451,77670890015968.44,-1,-1,
163,1.0,0.01,AutoComplete,16.926930205857886,-1,-1,0.803921568627451,74476088642349.39,-1,-1,
164,1.0,0.01,MissForest,14.386810407542411,-1,-1,0.803921568627451,28605392737121.836,-1,-1,
165,1.0,0.01,POME,18.84121095123079,-1,-1,0.8235294117647058,34382913975751.516,16,7,z
166,1.0,0.01,POME,18.747602270843135,-1,-1,0.8333333333333334,33290489977978.195,32,7,z
167,1.0,0.01,POME,18.96191054611488,-1,-1,0.8333333333333334,42113067044628.73,64,7,z
168,3.0,0.25,KNN,17.65992437162051,-1,-1,0.8654627539503386,124291166772387.2,-1,-1,
169,3.0,0.25,AutoComplete,17.364242069173784,-1,-1,0.8830699774266366,124139487362556.69,-1,-1,
170,3.0,0.25,MissForest,14.307407894222447,-1,-1,0.8659142212189617,39209130558494.23,-1,-1,
171,3.0,0.25,POME,16.395794485699174,-1,-1,0.8749435665914221,53794938528580.73,16,7,z
172,3.0,0.25,POME,16.386963796535582,-1,-1,0.8794582392776523,48937251559333.7,32,7,z
173,3.0,0.25,POME,16.55032816180852,-1,-1,0.8803611738148984,55727727693273.945,64,7,z
174,0.0,0.5,KNN,18.91921752871055,-1,-1,0.8664701881659488,137491923176504.75,-1,-1,
175,0.0,0.5,AutoComplete,23.045348539769417,-1,-1,0.8784856041713897,133735015923864.03,-1,-1,
176,0.0,0.5,MissForest,15.127938668859947,-1,-1,0.8680571299025165,47263946542234.61,-1,-1,
177,0.0,0.5,POME,17.081029178830537,-1,-1,0.8685105418272501,51402975700317.13,16,7,z
178,0.0,0.5,POME,17.417514292413365,-1,-1,0.8698707776014509,50581836203983.2,32,7,z
179,0.0,0.5,POME,17.391733290974226,-1,-1,0.8632963046928134,66084404601315.38,64,7,z
180,0.0,0.25,KNN,17.717269027174538,-1,-1,0.8656235618959963,119915312353291.53,-1,-1,
181,0.0,0.25,AutoComplete,17.152426802615242,-1,-1,0.883571099861942,126151942907683.83,-1,-1,
182,0.0,0.25,MissForest,14.316763038189618,-1,-1,0.8656235618959963,39418143494640.89,-1,-1,
183,0.0,0.25,POME,16.52404526265817,-1,-1,0.8803497468936954,55406943452852.016,16,7,z
184,0.0,0.25,POME,16.88256629690058,-1,-1,0.878508973768983,58914455206273.29,32,7,z
185,0.0,0.25,POME,17.02347616311335,-1,-1,0.8821905200184077,53303467973013.11,64,7,z
186,2.0,0.01,KNN,15.308154902608146,-1,-1,0.8488372093023255,78303818552263.47,-1,-1,
187,2.0,0.01,AutoComplete,15.466275052205573,-1,-1,0.9069767441860465,103299925723540.44,-1,-1,
188,2.0,0.01,MissForest,13.595125080796825,-1,-1,0.8488372093023255,34056924063554.03,-1,-1,
189,2.0,0.01,POME,15.35516883202918,-1,-1,0.9069767441860465,45584924004103.266,16,7,z
190,2.0,0.01,POME,15.206087277261103,-1,-1,0.9069767441860465,36462214941425.58,32,7,z
191,2.0,0.01,POME,14.910431772203387,-1,-1,0.9069767441860465,51449025289368.15,64,7,z
192,2.0,0.05,KNN,13.722705723971535,-1,-1,0.8552338530066815,94981394952432.33,-1,-1,
193,2.0,0.05,AutoComplete,18.147838618027915,-1,-1,0.8819599109131403,231741122221979.72,-1,-1,
194,2.0,0.05,MissForest,11.2838521496336,-1,-1,0.8619153674832962,33834945537088.87,-1,-1,
195,2.0,0.05,POME,13.39117203498015,-1,-1,0.8685968819599109,48075083278592.66,16,7,z
196,2.0,0.05,POME,13.485925973746838,-1,-1,0.8797327394209354,37455805358566.93,32,7,z
197,2.0,0.05,POME,13.613421652229684,-1,-1,0.8775055679287305,40704308813690.28,64,7,z
198,0.0,0.01,KNN,16.24859688259653,-1,-1,0.7752808988764045,146665885525869.4,-1,-1,
199,0.0,0.01,AutoComplete,16.482825178025106,-1,-1,0.8202247191011236,82484955181923.95,-1,-1,
200,0.0,0.01,MissForest,13.458955402901921,-1,-1,0.7865168539325843,36020807806975.29,-1,-1,
201,0.0,0.01,POME,15.963514359393125,-1,-1,0.8089887640449438,53364097363086.12,16,7,z
202,0.0,0.01,POME,16.1026618346375,-1,-1,0.8202247191011236,53364097363086.1,32,7,z
203,0.0,0.01,POME,16.474470416689403,-1,-1,0.8202247191011236,57940274236598.65,64,7,z
204,8.0,0.5,KNN,17.862187171958613,-1,-1,0.8601558917927556,121835039636150.86,-1,-1,
205,8.0,0.5,AutoComplete,17.46400066770709,-1,-1,0.8780375974323704,142302633498110.38,-1,-1,
206,8.0,0.5,MissForest,14.36198720526595,-1,-1,0.8677212287941312,52036818051655.87,-1,-1,
207,8.0,0.5,POME,15.943894862063027,-1,-1,0.8610729023383769,49826066401575.63,16,7,z
208,8.0,0.5,POME,17.371314361632862,-1,-1,0.879183860614397,81766384145053.47,32,7,z
209,8.0,0.5,POME,17.153945837148164,-1,-1,0.8794131132508024,69267674704112.37,64,7,z
210,6.0,0.25,KNN,17.889742247429314,-1,-1,0.870362287210825,117215235339908.16,-1,-1,
211,6.0,0.25,AutoComplete,19.280690262581032,-1,-1,0.8900043649061545,150002035604524.16,-1,-1,
212,6.0,0.25,MissForest,14.225631029411236,-1,-1,0.8707987778262767,40386168503172.78,-1,-1,
213,6.0,0.25,POME,17.02723826324912,-1,-1,0.870362287210825,50340352410084.26,16,7,z
214,6.0,0.25,POME,16.46728603082921,-1,-1,0.889131383675251,41568174261601.375,32,7,z
215,6.0,0.25,POME,17.462795460660516,-1,-1,0.8878219118288957,47155845165112.81,64,7,z
216,4.0,0.01,KNN,21.09881628167844,-1,-1,0.8854166666666666,102116538943803.34,-1,-1,
217,4.0,0.01,AutoComplete,20.444714950701123,-1,-1,0.8958333333333334,118886376706523.02,-1,-1,
218,4.0,0.01,MissForest,18.586385930039338,-1,-1,0.8854166666666666,53063065642953.71,-1,-1,
219,4.0,0.01,POME,21.23679843950482,-1,-1,0.90625,52483265567832.45,16,7,z
220,4.0,0.01,POME,20.8208231585416,-1,-1,0.8958333333333334,41626548248867.21,32,7,z
221,4.0,0.01,POME,21.010887239623514,-1,-1,0.90625,38629147917823.7,64,7,z
222,7.0,0.01,KNN,12.749948272254956,-1,-1,0.8372093023255814,93027644878137.73,-1,-1,
223,7.0,0.01,AutoComplete,16.75236467697594,-1,-1,0.8837209302325582,124034941348309.36,-1,-1,
224,7.0,0.01,MissForest,12.826555451068801,-1,-1,0.8604651162790697,29254415842915.055,-1,-1,
225,7.0,0.01,POME,15.544651076360237,-1,-1,0.8953488372093024,48092400136712.31,16,7,z
226,7.0,0.01,POME,15.087763287053786,-1,-1,0.872093023255814,55378782131866.7,32,7,z
227,7.0,0.01,POME,15.003452606175419,-1,-1,0.8837209302325582,48716878534371.86,64,7,z
228,2.0,0.5,KNN,18.025958003470574,-1,-1,0.8643181818181818,125906494243001.94,-1,-1,
229,2.0,0.5,AutoComplete,25.52751949379886,-1,-1,0.8656818181818182,167985940639918.44,-1,-1,
230,2.0,0.5,MissForest,14.141625662682747,-1,-1,0.8656818181818182,51592055597097.73,-1,-1,
231,2.0,0.5,POME,16.115528883961595,-1,-1,0.8740909090909091,53963699310673.76,16,7,z
232,2.0,0.5,POME,16.809144870003855,-1,-1,0.8759090909090909,59414200680036.875,32,7,z
233,2.0,0.5,POME,16.525153090384514,-1,-1,0.8656818181818182,74014195639971.5,64,7,z
234,3.0,0.05,KNN,16.089984254862117,-1,-1,0.8810126582278481,92538419753787.56,-1,-1,
235,3.0,0.05,AutoComplete,15.619752844813389,-1,-1,0.9012658227848102,131564746770744.39,-1,-1,
236,3.0,0.05,MissForest,12.378754028791503,-1,-1,0.8810126582278481,48507667257623.98,-1,-1,
237,3.0,0.05,POME,15.432444570512445,-1,-1,0.8987341772151899,56346981781538.65,16,7,z
238,3.0,0.05,POME,15.569765041280593,-1,-1,0.8860759493670886,51980206508900.58,32,7,z
239,3.0,0.05,POME,15.894176588374544,-1,-1,0.9012658227848102,54015630258211.29,64,7,z
240,2.0,0.25,KNN,17.244917275171783,-1,-1,0.8601108033240997,113758097907303.34,-1,-1,
241,2.0,0.25,AutoComplete,16.852247141928704,-1,-1,0.8790397045244691,132670259159377.78,-1,-1,
242,2.0,0.25,MissForest,14.066885746657437,-1,-1,0.8614958448753463,43557115808738.17,-1,-1,
243,2.0,0.25,POME,16.120153204202044,-1,-1,0.8753462603878116,50334507615589.46,16,7,z
244,2.0,0.25,POME,16.247311290262708,-1,-1,0.8725761772853186,46764139623901.09,32,7,z
245,2.0,0.25,POME,17.00842645245227,-1,-1,0.8790397045244691,57753605170385.484,64,7,z
246,9.0,0.5,KNN,17.06606030108579,-1,-1,0.8660055350553506,118227802544895.12,-1,-1,
247,9.0,0.5,AutoComplete,16.72049179223198,-1,-1,0.8890682656826568,139258537659959.9,-1,-1,
248,9.0,0.5,MissForest,13.882298471978029,-1,-1,0.8752306273062731,47692290404727.81,-1,-1,
249,9.0,0.5,POME,15.502891332100619,-1,-1,0.8853782287822878,58581126007429.3,16,7,z
250,9.0,0.5,POME,16.03403804413949,-1,-1,0.8851476014760148,55996570330888.195,32,7,z
251,9.0,0.5,POME,16.129123098700205,-1,-1,0.8853782287822878,64914473882456.55,64,7,z
252,6.0,0.01,KNN,17.121360384735002,-1,-1,0.8589743589743589,113440978983600.81,-1,-1,
253,6.0,0.01,AutoComplete,16.96739465444994,-1,-1,0.8589743589743589,105586121614758.88,-1,-1,
254,6.0,0.01,MissForest,14.949996597594428,-1,-1,0.8589743589743589,40875609791059.17,-1,-1,
255,6.0,0.01,POME,17.668781647440035,-1,-1,0.8589743589743589,51650611797864.86,16,7,z
256,6.0,0.01,POME,17.625495795220335,-1,-1,0.8589743589743589,50753275078011.16,32,7,z
257,6.0,0.01,POME,17.60775496494468,-1,-1,0.8589743589743589,41164759457482.36,64,7,z
258,6.0,0.1,KNN,18.186931736325644,-1,-1,0.8633333333333333,107655479636913.58,-1,-1,
259,6.0,0.1,AutoComplete,20.765944422188696,-1,-1,0.8666666666666667,145466383530205.9,-1,-1,
260,6.0,0.1,MissForest,14.943009145382359,-1,-1,0.8666666666666667,42195819065150.94,-1,-1,
261,6.0,0.1,POME,17.935169922394483,-1,-1,0.8666666666666667,61163558276917.9,16,7,z
262,6.0,0.1,POME,18.381576364982347,-1,-1,0.8822222222222222,46540299691726.016,32,7,z
263,6.0,0.1,POME,18.333604131336656,-1,-1,0.8833333333333333,60752452105497.6,64,7,z
264,0.0,0.1,KNN,16.708103205238466,-1,-1,0.8518099547511312,129406176247137.05,-1,-1,
265,0.0,0.1,AutoComplete,17.105981333059937,-1,-1,0.8778280542986425,123181398936501.83,-1,-1,
266,0.0,0.1,MissForest,13.2728358144179,-1,-1,0.8518099547511312,45582828873308.875,-1,-1,
267,0.0,0.1,POME,15.693394308688541,-1,-1,0.8744343891402715,51413256714302.13,16,7,z
268,0.0,0.1,POME,15.511394304160987,-1,-1,0.8823529411764706,49848246792929.68,32,7,z
269,0.0,0.1,POME,15.36719348207082,-1,-1,0.8834841628959276,51262484045258.41,64,7,z
